frame,x,y,undistort_x,undistort_y
119,,,,
120,,,,
121,,,,
122,,,,
123,,,,
124,,,,
125,,,,
126,,,,
127,,,,
128,,,,
129,,,,
130,,,,
131,,,,
132,,,,
133,,,,
134,,,,
135,,,,
136,,,,
137,,,,
138,,,,
139,,,,
140,,,,
141,1416,492,1456.087236,492.412360
142,1414,492,1453.544576,492.408529
143,1413,493,1452.277313,493.491369
144,1412,494,1451.011738,494.573437
145,,,,
146,,,,
147,1403,514,1439.786831,516.173528
148,1403,516,1439.808300,518.337098
149,1401,521,1437.358323,523.721319
150,1400,525,1436.159852,528.033478
151,1398,530,1433.733426,533.409365
152,1396,535,1431.320613,538.780527
153,1395,540,1430.167963,544.167267
154,1393,546,1427.801591,550.613184
155,1391,551,1425.428170,555.974184
156,,,,
157,,,,
158,,,,
159,1383,576,1416.220040,582.803642
160,1382,582,1415.186459,589.272782
161,1381,580,1413.883791,587.070762
162,1381,573,1413.656063,579.492131
163,,,,
164,,,,
165,,,,
166,1381,553,1413.104607,557.894729
167,1381,548,1412.989627,552.506588
168,1380,544,1411.674183,548.178266
169,1380,542,1411.633784,546.026001
170,1380,536,1411.521312,539.572447
171,1379,533,1410.241725,536.330824
172,1379,528,1410.163653,530.959778
173,1379,526,1410.134954,528.812097
174,1378,523,1408.867974,525.578417
175,1377,519,1407.594062,521.275307
176,1377,516,1407.561498,518.058459
177,1376,514,1406.317580,515.904675
178,1376,511,1406.290475,512.689949
179,1375,509,1405.051484,510.539328
180,1374,506,1403.808321,507.319849
181,1374,504,1403.795686,505.178936
182,1373,502,1402.564216,503.032947
183,1372,501,1401.340071,501.958111
184,1371,500,1400.117458,500.884029
185,1371,499,1400.113132,499.814840
186,1370,498,1398.892407,498.741889
187,1369,498,1397.676799,498.738108
188,,,,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,,
196,,,,
197,,,,
198,1356,500,1381.984153,500.818004
199,1355,501,1380.788592,501.877434
200,1354,502,1379.594425,502.936242
201,1353,503,1378.401647,503.994433
202,1351,504,1376.014503,505.046445
203,1350,506,1374.831577,507.165363
204,1348,509,1372.465335,510.338081
205,1347,511,1371.288672,512.453942
206,1346,514,1370.122854,515.630139
207,1345,516,1368.951342,517.743735
208,1343,520,1366.615015,521.967988
209,1341,523,1364.275861,525.127954
210,1341,528,1364.337350,530.431565
211,1339,530,1361.995402,532.526289
212,1337,534,1359.687572,536.739479
213,1335,539,1357.404356,542.009841
214,1333,543,1355.114443,546.216995
215,1331,547,1352.832719,550.421526
216,1330,551,1351.733907,554.643419
217,1329,557,1350.683219,560.987244
218,1327,561,1348.424173,565.187439
219,,,,
220,,,,
221,,,,
222,1318,585,1338.523498,590.445732
223,1315,589,1335.147639,594.610317
224,1314,594,1334.138904,599.899460
225,1312,600,1332.008267,606.224620
226,1311,601,1330.879942,607.256783
227,1310,596,1329.556185,601.900780
228,1311,592,1330.591015,597.678214
229,1311,589,1330.500085,594.490069
230,,,,
231,,,,
232,,,,
233,,,,
234,1311,564,1329.846351,568.002960
235,1310,562,1328.644844,565.867727
236,1309,558,1327.404068,561.623669
237,1308,554,1326.169454,557.384769
238,1307,551,1324.959173,554.204280
239,1307,550,1324.940945,553.150854
240,1306,546,1323.718482,548.921751
241,1305,544,1322.533910,546.800825
242,1305,540,1322.471262,542.594280
243,1304,537,1321.277154,539.426515
244,1303,537,1320.127929,539.412360
245,1302,534,1318.938643,536.248341
246,1301,531,1317.753087,533.087084
247,1300,530,1316.594694,532.025913
248,1300,530,1316.594694,532.025913
249,1299,527,1315.414738,528.868810
250,1298,525,1314.248826,526.761999
251,1297,525,1313.105507,526.751482
252,1296,525,1311.963077,526.741002
253,1295,524,1310.811243,525.683679
254,1294,525,1309.680867,526.720149
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,,,,
265,,,,
266,,,,
267,,,,
268,,,,
269,,,,
270,,,,
271,,,,
