frame,x,y,undistort_x,undistort_y
84,1518,294,1603.213302,265.044967
85,1521,294,1607.573892,264.737045
86,1527,297,1616.032749,267.680990
87,1533,300,1624.553639,270.631469
88,1536,303,1628.684703,273.894730
89,1539,306,1632.833456,277.161387
90,1545,312,1641.184924,283.705485
91,1545,318,1640.604061,290.839492
92,1551,318,1649.609860,290.264972
93,1554,321,1653.850465,293.550866
94,1563,327,1666.966539,299.855224
95,1566,330,1671.281533,303.157887
96,1563,333,1666.414384,307.010642
97,1566,339,1670.471825,313.889265
98,1572,345,1679.183426,320.518749
99,1575,345,1683.823862,320.263263
100,1578,351,1687.978014,327.170001
101,1581,354,1692.407143,330.504184
102,1584,360,1696.621137,337.425281
103,1584,363,1696.390031,341.002934
104,1587,369,1700.649016,347.930690
105,1593,375,1709.685478,354.657278
106,1593,381,1709.275848,361.812714
107,1593,387,1708.889114,368.956948
108,1599,393,1718.051902,375.735385
109,1599,399,1717.705451,382.882077
110,1602,405,1722.171567,389.862909
111,1602,408,1722.017311,393.434075
112,1605,411,1726.677218,396.857005
113,,,,
114,,,,
115,,,,
116,,,,
117,,,,
118,,,,
119,,,,
120,,,,
121,,,,
122,,,,
123,,,,
124,,,,
125,,,,
126,,,,
127,,,,
128,,,,
129,,,,
130,,,,
131,,,,
132,,,,
133,,,,
134,,,,
135,,,,
136,,,,
137,,,,
138,,,,
139,,,,
140,,,,
141,1674,435,1842.979946,422.826275
142,1674,429,1843.246435,415.405604
143,1680,423,1854.529745,407.663012
144,1677,423,1849.016389,407.821548
145,1686,420,1865.848818,403.591829
146,1692,411,1877.751920,391.938903
147,1692,411,1877.751920,391.938903
148,1692,405,1878.173183,384.391407
149,1695,405,1883.927726,384.170641
150,1698,402,1889.964500,380.151338
151,1701,399,1896.072388,376.107584
152,1704,396,1902.255380,372.038339
153,1704,393,1902.522387,368.216798
154,1710,387,1915.162121,359.971486
155,1710,387,1915.162121,359.971486
156,1713,384,1921.615094,355.804942
157,1716,384,1927.832761,355.482106
158,1719,378,1934.817085,347.376369
159,1722,378,1941.209229,347.015820
160,1722,378,1941.209229,347.015820
161,1725,375,1948.069058,342.729364
162,1725,375,1948.069058,342.729364
163,1728,375,1954.651394,342.337461
164,1728,372,1955.054836,338.404440
165,1731,372,1961.748572,337.988957
166,1734,372,1968.549571,337.560901
167,1734,372,1968.549571,337.560901
168,1737,372,1975.465492,337.119297
169,1737,369,1975.921037,333.142581
170,1740,369,1982.975844,332.672409
171,1740,372,1982.504810,336.663063
172,1743,369,1990.164743,332.185821
173,1746,369,1997.498345,331.681425
174,1746,372,1996.992318,335.701774
175,1746,372,1996.992318,335.701774
176,1749,372,2004.462646,335.193896
177,1752,372,2012.100982,334.665699
178,1752,375,2011.570442,338.712111
179,1752,375,2011.570442,338.712111
180,1752,378,2011.056575,342.752289
181,1755,378,2018.832921,342.236094
182,1755,378,2018.832921,342.236094
183,1761,381,2034.421518,345.221023
184,1758,381,2026.262584,345.765860
185,1758,381,2026.262584,345.765860
186,1761,384,2033.873446,349.301417
187,1761,390,2032.832798,357.443402
188,1761,390,2032.832798,357.443402
189,1761,390,2032.832798,357.443402
190,1764,393,2040.628499,361.009842
191,1764,396,2040.130405,365.084398
192,1764,399,2039.650804,369.153283
193,1767,399,2048.133951,368.671280
194,1767,402,2047.649584,372.753339
195,1767,405,2047.184219,376.829933
196,1767,408,2046.737598,380.901297
197,1767,408,2046.737598,380.901297
198,1770,414,2054.529462,388.618320
199,1770,417,2054.117556,392.693784
200,1770,423,2053.350039,400.831273
201,1770,423,2053.350039,400.831273
202,1770,429,2052.656190,408.952312
203,1770,432,2052.336414,413.007201
204,1773,435,2060.808714,416.757985
205,1770,438,2051.750307,421.106759
206,1770,441,2051.483664,425.151837
207,1773,444,2059.966596,428.947303
208,1773,450,2059.496577,437.059162
209,1773,456,2059.098456,445.161448
210,1773,459,2058.926084,449.209502
211,1770,462,2050.098312,453.398015
212,1773,465,2058.634256,457.300416
213,1770,468,2049.854181,461.451778
214,,,,
215,,,,
216,,,,
217,1779,468,2076.706523,461.109629
218,1779,462,2076.992796,452.947748
219,1779,462,2076.992796,452.947748
220,1782,456,2086.993717,444.570520
221,1785,450,2097.522326,436.086327
222,1788,447,2108.326616,431.643934
223,1788,444,2108.656037,427.481002
224,1788,438,2109.389798,419.143673
225,1791,438,2120.489019,418.737394
226,1791,435,2120.923839,414.535886
227,1794,429,2133.666463,405.593386
228,1797,429,2146.135595,405.026020
229,1800,426,2160.049951,400.093869
230,1800,420,2161.489073,391.440374
231,1803,420,2175.851521,390.646209
232,1803,417,2176.705455,386.265552
233,1803,417,2176.705455,386.265552
234,1806,411,2194.288764,376.458220
235,1809,411,2211.376267,375.329937
236,1806,408,2195.383790,371.997069
237,1809,408,2212.596939,370.813142
238,1809,408,2212.596939,370.813142
239,1812,405,2232.881738,364.891617
240,1812,402,2234.392309,360.278611
241,1815,402,2255.606320,358.630376
242,1815,402,2255.606320,358.630376
243,1815,399,2257.405936,353.919909
244,1818,399,2281.388334,351.944941
245,1818,396,2283.557387,347.116689
246,1818,396,2283.557387,347.116689
247,1818,393,2285.832716,342.261926
248,1818,393,2285.832716,342.261926
249,1821,390,2316.501745,334.740566
250,1818,390,2288.218516,337.379084
251,1821,387,2319.422624,329.699240
252,1821,387,2319.422624,329.699240
253,1821,384,2322.487933,324.620705
254,1821,384,2322.487933,324.620705
255,1824,384,2356.209195,321.199278
256,1821,381,2325.704389,319.502652
257,1824,381,2360.032689,315.909396
258,1821,381,2325.704389,319.502652
259,1824,381,2360.032689,315.909396
260,1821,378,2329.079238,314.342611
261,1824,381,2360.032689,315.909396
262,1824,378,2364.051930,310.568843
263,1821,381,2325.704389,319.502652
264,1821,381,2325.704389,319.502652
265,1821,381,2325.704389,319.502652
266,1824,381,2360.032689,315.909396
267,1824,381,2360.032689,315.909396
268,1824,381,2360.032689,315.909396
269,1824,384,2356.209195,321.199278
270,1824,384,2356.209195,321.199278
271,1824,384,2356.209195,321.199278
272,1824,387,2352.571832,326.441604
273,,,,
