frame,x,y,undistort_x,undistort_y
90,423,336,354.104021,308.440516
91,418,339,347.467147,311.448693
92,414,341,342.089752,313.388632
93,411,343,338.091134,315.431567
94,408,346,334.178916,318.649776
95,403,350,327.525002,322.844582
96,402,354,326.504345,327.437815
97,399,357,322.543615,330.662567
98,397,359,319.894217,332.813812
99,393,363,314.573749,337.119882
100,391,367,312.090342,341.618213
101,389,372,309.686333,347.286152
102,387,375,307.087435,350.613845
103,385,378,304.479170,353.942780
104,383,383,302.035514,359.609571
105,381,387,299.490836,364.108020
106,379,393,297.098325,370.939017
107,378,397,295.973925,375.517778
108,377,402,294.918105,381.256964
109,376,407,293.848664,386.991230
110,375,411,292.693060,391.560798
111,374,416,291.598751,397.287642
112,374,419,291.806839,400.763009
113,378,414,297.252371,395.252573
114,381,410,301.294888,390.836695
115,385,406,306.751371,386.499672
116,389,403,312.251072,383.326584
117,394,399,319.066426,379.080057
118,397,396,323.088343,375.844130
119,401,392,328.424749,371.535551
120,405,390,333.888892,369.540253
121,409,386,339.169434,365.243789
122,413,383,344.501748,362.105439
123,418,381,351.271116,360.202972
124,422,378,356.546341,357.073944
125,426,376,361.877290,355.098199
126,431,374,368.547470,353.205808
127,436,372,375.180619,351.315914
128,440,370,380.428673,349.347829
129,445,369,387.077066,348.605756
130,450,368,393.689402,347.862541
131,455,365,400.107650,344.838725
132,460,365,406.729708,345.234826
133,465,364,413.237863,344.489663
134,470,363,419.712186,343.743139
135,476,363,427.529186,344.203962
136,480,362,432.637448,343.376627
137,485,362,439.087755,343.752768
138,491,362,446.784075,344.197220
139,496,362,453.161576,344.561876
140,502,362,460.772022,344.992653
141,506,362,465.820266,345.275740
142,513,362,474.606694,345.763314
143,,,,
144,,,,
145,,,,
146,,,,
147,,,,
148,,,,
149,,,,
150,,,,
151,,,,
152,,,,
153,,,,
154,,,,
155,,,,
156,,,,
157,,,,
158,,,,
159,,,,
160,,,,
161,,,,
162,,,,
163,,,,
164,,,,
165,,,,
166,,,,
167,,,,
168,,,,
169,,,,
170,,,,
171,,,,
172,,,,
173,,,,
174,,,,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,,
182,,,,
183,,,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,,
189,,,,
190,,,,
191,452,456,401.555661,446.802374
192,450,451,398.713225,441.173277
193,447,447,394.570329,436.597251
194,445,443,391.734449,432.051328
195,441,439,386.214272,427.396796
196,440,435,384.679727,422.872646
197,440,432,384.526637,419.512751
198,440,428,384.316094,415.028594
199,440,425,384.153361,411.662155
200,439,421,382.589058,407.112149
201,438,418,381.073327,403.678980
202,438,416,380.955452,401.426482
203,438,413,380.775152,398.045097
204,438,411,380.652624,395.789049
205,438,408,380.465335,392.402234
206,438,406,380.338142,390.142496
207,438,403,380.143845,386.750041
208,438,402,380.078143,385.618451
209,438,400,379.945333,383.354100
210,438,398,379.810647,381.088165
211,439,396,381.020664,378.889286
212,439,395,380.951860,377.755376
213,439,394,380.882586,376.621057
214,440,393,382.158449,375.556211
215,442,392,384.775440,374.561680
216,442,391,384.705320,373.427520
217,442,391,384.705320,373.427520
218,444,390,387.316439,372.434203
219,445,389,388.584544,371.370944
220,445,389,388.584544,371.370944
221,446,389,389.921821,371.441567
222,447,389,391.257600,371.512001
223,448,388,392.521505,370.449600
224,449,388,393.854491,370.520116
225,451,389,396.585829,371.791852
226,452,390,397.983359,372.991738
227,453,391,399.378592,374.190109
228,455,391,402.027231,374.326351
229,457,392,404.737389,375.589156
230,458,392,406.056438,375.656186
231,459,394,407.506669,377.974611
232,460,395,408.887942,379.165121
233,462,396,411.579572,380.418697
234,464,398,414.327797,382.791172
235,466,400,417.067225,385.157872
236,468,402,419.797925,387.518858
237,469,404,421.220009,389.814501
238,471,405,423.877767,391.049749
239,473,408,426.644581,394.510778
240,475,409,429.287669,395.738145
241,476,411,430.690746,398.018541
242,478,413,433.377716,400.350278
243,479,415,434.771832,402.623200
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,,,,
265,,,,
266,,,,
267,,,,
268,,,,
269,,,,
270,,,,
271,,,,
