frame,x,y,undistort_x,undistort_y
89,1528,336,1618.788392,302.891451
90,1534,339,1627.326567,305.794872
91,1542,340,1639.166137,306.060049
92,1549,343,1649.377184,308.850846
93,1555,346,1658.155224,311.765244
94,1561,349,1667.005912,314.685086
95,1568,352,1677.485913,317.491460
96,1575,356,1687.952062,321.520542
97,1579,360,1693.778497,325.915683
98,1586,364,1704.418519,329.966504
99,1591,368,1711.955519,334.263271
100,1596,373,1719.439431,339.792298
101,1601,376,1727.218035,342.887199
102,1607,383,1736.253638,350.777543
103,1612,387,1744.067490,355.122671
104,1617,394,1751.626688,363.161339
105,1622,398,1759.588468,367.536322
106,1626,404,1765.720558,374.487361
107,1631,410,1773.622473,381.352103
108,1636,416,1781.614214,388.237875
109,1641,422,1789.699442,395.145898
110,1644,428,1794.375948,402.260541
111,1648,435,1800.774718,410.531855
112,1652,441,1807.337869,417.590711
113,1655,449,1812.032218,427.217915
114,1659,457,1818.596627,436.787821
115,1662,463,1823.585601,443.983763
116,1666,470,1830.391930,452.368688
117,1669,478,1835.397856,462.079364
118,1672,485,1840.539645,470.575411
119,1675,493,1845.709441,480.333769
120,1677,500,1849.136295,488.920396
121,1680,507,1854.502736,497.487477
122,1683,514,1859.952497,506.083199
123,,,,
124,,,,
125,,,,
126,,,,
127,,,,
128,,,,
129,,,,
130,,,,
131,,,,
132,,,,
133,,,,
134,,,,
135,,,,
136,,,,
137,,,,
138,,,,
139,,,,
140,,,,
141,,,,
142,,,,
143,,,,
144,,,,
145,,,,
146,,,,
147,,,,
148,,,,
149,,,,
150,,,,
151,,,,
152,,,,
153,,,,
154,,,,
155,,,,
156,,,,
157,,,,
158,,,,
159,,,,
160,,,,
161,,,,
162,,,,
163,,,,
164,,,,
165,,,,
166,,,,
167,,,,
168,,,,
169,,,,
170,,,,
171,,,,
172,,,,
173,,,,
174,,,,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,,
182,,,,
183,,,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,,
196,,,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,,
203,,,,
204,,,,
205,,,,
206,,,,
207,,,,
208,,,,
209,,,,
210,,,,
211,,,,
212,,,,
213,,,,
214,,,,
215,,,,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
