frame,x,y,undistort_x,undistort_y
89,1602,305,1730.697324,269.067674
90,1608,306,1740.363894,269.581639
91,1615,306,1751.900626,268.729556
92,1622,308,1763.323404,270.346152
93,1626,309,1769.928715,271.091446
94,1634,310,1783.405406,271.327072
95,1641,312,1795.214858,272.932183
96,1647,314,1805.425142,274.664993
97,1653,316,1815.757302,276.396640
98,1659,319,1826.084760,279.393838
99,1664,320,1834.996246,279.989563
100,1669,323,1843.736998,283.126876
101,1675,326,1854.445836,286.132916
102,1680,329,1863.423617,289.281272
103,1685,332,1872.519841,292.435067
104,1690,335,1881.742429,295.594002
105,1696,339,1892.932274,299.907790
106,1701,343,1902.322857,304.373564
107,1707,348,1913.771204,310.007108
108,1711,352,1921.444816,314.640504
109,1715,356,1929.235765,319.285562
110,1720,361,1939.151785,325.108769
111,1725,366,1949.281560,330.951343
112,1729,370,1957.552972,335.639802
113,1734,376,1967.981577,342.837201
114,1737,380,1974.316625,347.697934
115,1742,386,1985.210326,354.945713
116,1745,392,1991.583594,362.493374
117,1749,397,2000.687119,368.607214
118,1753,404,2009.788676,377.412795
119,1756,409,2016.835289,383.711188
120,1760,416,2026.467447,392.593778
121,1763,422,2033.836731,400.295078
122,1767,430,2044.013723,410.619238
123,1769,435,2049.169899,417.155484
124,1773,442,2060.139418,426.240942
125,1776,449,2068.568308,435.478919
126,1778,455,2074.292325,443.485408
127,1781,462,2083.361073,452.837141
128,1784,470,2092.825817,463.635172
129,1786,474,2099.465793,469.053785
130,,,,
131,,,,
132,,,,
133,,,,
134,,,,
135,,,,
136,,,,
137,,,,
138,,,,
139,,,,
140,,,,
141,,,,
142,,,,
143,,,,
144,,,,
145,,,,
146,,,,
147,,,,
148,,,,
149,,,,
150,,,,
151,,,,
152,,,,
153,,,,
154,,,,
155,,,,
156,,,,
157,,,,
158,,,,
159,,,,
160,,,,
161,,,,
162,,,,
163,,,,
164,,,,
165,,,,
166,,,,
167,,,,
168,,,,
169,,,,
170,,,,
171,,,,
172,,,,
173,,,,
174,,,,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,,
182,,,,
183,,,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,,
196,,,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,,
203,,,,
204,,,,
205,,,,
206,,,,
207,,,,
208,,,,
209,,,,
210,,,,
211,,,,
212,,,,
213,,,,
214,,,,
215,,,,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,,,,
265,,,,
266,,,,
267,,,,
268,,,,
269,,,,
270,,,,
271,,,,
272,,,,
273,,,,
