frame,x,y,undistort_x,undistort_y
89,189,502,-16.071197,489.928152
90,183,506,-28.615229,494.744024
91,178,510,-39.306479,499.642154
92,172,516,-52.452524,507.115118
93,167,520,-63.790770,512.101617
94,162,524,-75.477904,517.129854
95,155,530,-92.502244,524.770918
96,150,534,-105.227843,529.917589
97,146,540,-115.755130,537.787488
98,143,546,-123.926388,545.736827
99,138,551,-138.153515,552.429925
100,132,558,-156.334696,561.949556
101,129,561,-165.944499,566.103125
102,126,569,-176.198764,577.143683
103,122,576,-190.566591,587.024956
104,119,581,-202.037205,594.214559
105,117,588,-210.509610,604.200895
106,114,593,-223.323853,611.644058
107,111,600,-237.449320,622.097417
108,108,606,-252.612240,631.357044
109,107,614,-259.582096,643.225210
110,105,618,-271.051844,649.689404
111,102,627,-291.028975,664.174326
112,102,633,-293.641621,673.220897
113,99,642,-317.268829,688.571208
114,98,648,-327.944036,698.597432
115,97,657,-341.900374,713.706387
116,97,665,-348.654967,726.758892
117,98,672,-347.128428,737.415623
118,97,680,-363.668724,751.940658
119,96,687,-381.195583,765.345907
120,96,696,-393.787127,781.575068
121,98,703,-384.373085,791.440849
122,99,711,-387.007396,804.780879
123,99,720,-402.755642,822.126352
124,99,726,-414.656494,834.170313
125,99,732,-427.874397,846.668738
126,102,741,-412.798085,858.900703
127,105,750,-399.356820,871.291569
128,105,756,-413.791523,884.446802
129,108,762,-394.343701,890.397449
130,108,771,-417.894318,911.038322
131,111,777,-398.897554,916.910732
132,113,788,-406.741763,937.783462
133,114,795,-416.358405,952.466856
134,117,804,-408.461444,966.252281
135,120,813,-401.781590,980.356472
136,123,819,-386.137143,986.587298
137,126,826,-374.878817,995.724469
138,129,834,-367.755436,1007.783032
139,132,840,-355.039359,1014.581456
140,135,843,-334.284451,1013.563852
141,135,852,-362.956814,1038.484095
142,126,849,-474.249648,1069.151797
143,117,843,-635.353339,1110.537660
144,105,840,-1314.819821,1332.678194
145,96,837,-5376.720326,2696.796971
146,87,831,3547.722769,-308.732156
147,78,828,1395.353572,403.161561
148,69,825,1030.429255,521.386499
149,63,822,967.396622,541.388000
150,54,819,950.061179,546.767362
151,45,816,950.152252,546.740860
152,36,810,-27000.022988,8595.828787
153,27,807,-90.162155,840.030506
154,21,804,-21.003945,815.629676
155,15,803,2.767734,806.351943
156,3,800,2.356267,800.172124
157,,,,
158,,,,
159,,,,
160,,,,
161,,,,
162,,,,
163,,,,
164,,,,
165,,,,
166,,,,
167,,,,
168,,,,
169,,,,
170,,,,
171,,,,
172,,,,
173,,,,
174,,,,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,,
182,,,,
183,,,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,,
196,,,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,,
203,,,,
204,,,,
205,,,,
206,,,,
207,,,,
208,,,,
209,,,,
210,,,,
211,,,,
212,,,,
213,,,,
214,,,,
215,,,,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
