frame,x,y,undistort_x,undistort_y
88,1377,276,1415.522788,256.971906
89,1379,277,1417.942790,257.944657
90,1383,278,1422.874040,258.760945
91,1386,279,1426.564603,259.655158
92,1389,281,1430.186403,261.680065
93,1393,282,1435.162501,262.495589
94,1396,284,1438.807746,264.521842
95,1399,286,1442.463342,266.548854
96,1401,288,1444.853830,268.655244
97,1406,290,1451.086401,270.526828
98,1407,294,1452.055701,274.976476
99,1410,295,1455.828118,275.875880
100,1412,299,1458.092840,280.247145
101,1414,301,1460.516940,282.356327
102,1417,304,1464.163154,285.521208
103,1420,307,1467.821594,288.687544
104,1422,310,1470.193692,291.929099
105,1425,313,1473.873596,295.098059
106,1426,318,1474.816211,300.668749
107,1429,321,1478.516027,303.840009
108,1431,325,1480.851458,308.209578
109,1433,330,1483.129404,313.704108
110,1434,333,1484.240307,317.012793
111,1436,337,1486.602856,321.379599
112,1438,342,1488.912660,326.869328
113,1440,345,1491.357920,330.113290
114,1441,351,1492.313571,336.782713
115,1443,355,1494.717324,341.148028
116,1444,360,1495.754800,346.689238
117,1446,366,1498.071726,353.290831
118,1449,369,1501.886483,356.487071
119,1450,374,1502.957699,362.024216
120,,,,
121,,,,
122,,,,
123,,,,
124,,,,
125,,,,
126,,,,
127,,,,
128,,,,
129,,,,
130,,,,
131,,,,
132,,,,
133,,,,
134,,,,
135,,,,
136,,,,
137,,,,
138,,,,
139,,,,
140,,,,
141,,,,
142,,,,
143,,,,
144,,,,
145,,,,
146,,,,
147,,,,
148,,,,
149,,,,
150,,,,
151,,,,
152,,,,
153,,,,
154,,,,
155,,,,
156,,,,
157,,,,
158,,,,
159,,,,
160,,,,
161,,,,
162,,,,
163,,,,
164,,,,
165,,,,
166,,,,
167,,,,
168,,,,
169,,,,
170,,,,
171,,,,
172,,,,
173,,,,
174,,,,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,,
182,,,,
183,,,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,,
196,,,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,,
203,,,,
204,,,,
205,,,,
206,,,,
207,,,,
208,,,,
209,,,,
210,,,,
211,,,,
212,,,,
213,,,,
214,,,,
215,,,,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
