frame,x,y,undistort_x,undistort_y
94,360,313,260.466651,273.556412
95,356,313,254.418447,273.015833
96,352,315,248.609586,274.921871
97,351,315,247.084309,274.785505
98,347,316,241.098983,275.464707
99,343,317,235.080422,276.142097
100,340,319,230.717713,278.187990
101,339,319,229.167023,278.049468
102,337,321,226.336409,280.235477
103,335,323,223.496991,282.422476
104,333,325,220.648679,284.610507
105,330,327,216.222693,286.662842
106,327,329,211.777128,288.716983
107,327,331,212.049425,291.181222
108,324,334,207.718639,294.470570
109,323,337,206.537576,298.029430
110,321,339,203.632704,300.224730
111,321,342,204.026549,303.912777
112,319,345,201.239588,307.337980
113,319,348,201.623232,311.018756
114,318,352,200.536690,315.793526
115,316,354,197.601518,317.993919
116,316,357,197.969786,321.664443
117,315,360,196.738915,325.209826
118,315,363,197.095768,328.871861
119,314,368,196.084160,334.849227
120,314,371,196.425480,338.499810
121,313,375,195.278316,343.249481
122,314,379,197.305456,348.210985
123,313,383,196.139069,352.949347
124,313,387,196.553099,357.787072
125,313,391,196.956302,362.616949
126,313,395,197.348729,367.439193
127,313,398,197.636007,371.050997
128,313,402,198.009690,375.860399
129,315,408,201.713388,383.237049
130,315,411,201.973197,386.827851
131,315,415,202.310437,391.609865
132,317,421,205.943788,398.928771
133,317,426,206.328916,404.879534
134,318,430,208.193427,409.706372
135,320,435,211.675514,415.776484
136,321,439,213.505842,420.577128
137,321,443,213.766177,425.303713
138,322,449,215.692926,432.444437
139,324,452,218.972100,436.094742
140,326,457,222.344557,442.082885
141,326,462,222.608481,447.949366
142,328,467,225.936956,453.905786
143,329,473,227.749468,460.967425
144,330,477,229.454499,465.680651
145,332,480,232.635852,469.259819
146,336,482,238.805358,471.742486
147,,,,
148,,,,
149,,,,
150,,,,
151,327,483,225.089336,472.563746
152,321,476,215.532777,464.128783
153,319,471,212.198049,458.170319
154,315,466,205.705421,452.092967
155,309,460,195.938063,444.689909
156,306,454,190.833230,437.404502
157,303,451,185.864955,433.655987
158,299,445,179.058300,426.244029
159,296,440,173.868390,420.055419
160,292,436,167.074925,414.963798
161,288,432,160.218676,409.840722
162,286,426,156.440117,402.429191
163,283,422,151.132163,397.326365
164,279,417,144.014419,390.887677
165,277,413,140.283335,385.818787
166,274,410,134.929291,381.856272
167,272,405,131.030108,375.516442
168,268,403,123.985817,372.634053
169,267,398,121.723987,366.349279
170,264,395,116.203222,362.294541
171,263,391,114.000670,357.208851
172,260,389,108.524761,354.357634
173,258,385,104.516446,349.112558
174,256,382,100.600026,345.097392
175,254,378,96.518233,339.805390
176,252,376,92.672794,337.011991
177,250,374,88.801343,334.206158
178,248,371,84.758336,330.118987
179,247,369,82.649804,327.432335
180,245,366,78.550925,323.312591
181,244,365,76.564711,321.883321
182,243,363,74.414549,319.171622
183,242,361,72.252039,316.452195
184,239,360,66.519029,314.683357
185,239,358,66.189699,312.110704
186,238,356,63.984396,309.366713
187,236,356,60.224735,309.027106
188,236,354,59.880942,306.441880
189,235,352,57.640503,303.677773
190,234,351,55.564688,302.203343
191,233,350,53.479769,300.724736
192,232,350,51.568000,300.543451
193,231,349,49.466661,299.058290
194,231,349,49.466661,299.058290
195,230,349,47.541655,298.873531
196,230,348,47.355709,297.568763
197,228,348,43.484593,297.193251
198,228,348,43.484593,297.193251
199,228,348,43.484593,297.193251
200,228,348,43.484593,297.193251
201,228,348,43.484593,297.193251
202,228,349,43.672967,298.500432
203,228,348,43.484593,297.193251
204,228,350,43.860125,299.806760
205,228,351,44.046073,301.112241
206,229,352,46.164700,302.600432
207,229,353,46.347066,303.903048
208,230,354,48.453599,305.384862
209,230,355,48.632467,306.684671
210,231,356,50.727209,308.160247
211,231,358,51.076968,310.753568
212,232,359,53.158014,312.221126
213,233,361,55.398882,314.976324
214,234,362,57.459944,316.433966
215,234,366,58.116057,321.585948
216,235,366,59.999960,321.747343
217,237,368,64.067577,324.632622
218,237,369,64.224060,325.914197
219,238,372,66.549835,329.907193
220,239,374,68.707580,332.611670
221,241,377,72.842249,336.726753
222,242,379,74.966476,339.411364
223,242,382,75.387776,343.217232
224,248,387,86.961367,350.341260
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,255,405,101.597777,373.701065
232,257,406,105.224774,375.162671
233,258,410,107.404180,380.228618
234,260,412,111.101288,382.910405
235,261,417,113.340561,389.182243
236,264,420,118.816410,393.163997
237,265,422,120.724532,395.714184
238,269,426,127.931332,400.976103
239,267,429,124.779679,404.470407
240,271,431,131.760472,407.253190
241,271,432,131.843781,408.472351
242,269,430,128.277710,405.864147
243,265,424,120.908167,398.168367
244,263,422,117.279793,395.528258
245,260,418,111.701883,390.317349
246,258,413,107.715581,383.941731
247,257,409,105.547448,378.883900
248,254,406,99.943689,374.834129
249,252,402,95.951558,369.627275
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,,,,
265,,,,
266,,,,
267,,,,
268,,,,
269,,,,
270,,,,
271,,,,
272,,,,
273,,,,
