frame,x,y,undistort_x,undistort_y
85,1403,266,1449.242653,243.448524
86,1405,266,1451.810391,243.271868
87,1407,266,1454.383331,243.094242
88,1410,267,1458.162991,243.973566
89,1412,268,1460.658955,244.942221
90,1414,269,1463.159688,245.911040
91,1416,270,1465.665225,246.880038
92,1419,271,1469.477456,247.759548
93,1420,272,1470.690846,248.818616
94,1422,274,1473.121582,250.936927
95,1425,276,1476.866469,252.966600
96,1426,277,1478.087642,254.026210
97,1428,279,1480.534050,256.145690
98,1430,282,1482.898174,259.413267
99,1432,284,1485.355985,261.533335
100,1433,286,1486.500339,263.740404
101,1435,288,1488.966968,265.861017
102,1437,291,1491.353968,269.128151
103,1438,294,1492.423736,272.479075
104,1439,297,1493.497690,275.827795
105,1441,300,1495.901731,279.092657
106,1442,303,1496.984933,282.438360
107,1443,306,1498.072410,285.782105
108,1446,310,1501.746604,290.107281
109,1446,314,1501.437009,294.664308
110,1447,317,1502.540672,298.001949
111,1448,321,1503.574836,302.474255
112,1449,324,1504.688513,305.807932
113,1450,329,1505.664967,311.407955
114,1451,333,1506.721017,315.869714
115,1452,337,1507.784447,320.328322
116,1453,342,1508.790117,325.913672
117,1454,346,1509.870102,330.365439
118,1455,350,1510.957602,334.814646
119,1455,355,1510.655285,340.447097
120,1455,360,1510.364411,346.070689
121,1456,364,1511.476289,350.508140
122,1457,369,1512.542399,356.065803
123,1458,374,1513.620067,361.620002
124,1458,378,1513.419539,366.100512
125,,,,
126,,,,
127,,,,
128,,,,
129,,,,
130,,,,
131,,,,
132,,,,
133,,,,
134,,,,
135,,,,
136,,,,
137,,,,
138,,,,
139,,,,
140,,,,
141,,,,
142,,,,
143,,,,
144,,,,
145,,,,
146,,,,
147,,,,
148,,,,
149,,,,
150,,,,
151,,,,
152,,,,
153,,,,
154,,,,
155,,,,
156,,,,
157,,,,
158,,,,
159,,,,
160,,,,
161,,,,
162,,,,
163,,,,
164,,,,
165,,,,
166,,,,
167,,,,
168,,,,
169,,,,
170,,,,
171,,,,
172,,,,
173,,,,
174,,,,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,,
182,,,,
183,,,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,,
196,,,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,,
203,,,,
204,,,,
205,,,,
206,,,,
207,,,,
208,,,,
209,,,,
210,,,,
211,,,,
212,,,,
213,,,,
214,,,,
215,,,,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
