frame,x,y,undistort_x,undistort_y
87,114,571,-220.795778,580.693579
88,111,576,-233.919630,588.006610
89,109,582,-243.541639,596.758001
90,107,587,-253.632247,604.199932
91,105,593,-264.569191,613.208708
92,104,598,-270.788151,620.685008
93,103,604,-277.606692,629.706243
94,101,608,-289.952301,636.184794
95,100,614,-297.856382,645.457285
96,99,618,-305.516240,651.847714
97,97,624,-321.189995,661.851470
98,97,629,-323.689619,669.543751
99,95,634,-340.916999,678.462323
100,95,638,-343.450148,684.772003
101,94,643,-354.787235,693.440307
102,93,648,-367.071232,702.332500
103,93,654,-372.328555,712.211332
104,93,658,-376.111939,718.874259
105,91,663,-400.677817,729.515987
106,91,668,-406.754383,738.235444
107,90,672,-423.072041,746.699121
108,83,666,-507.981090,747.257348
109,77,662,-617.167108,753.608255
110,70,656,-822.307825,766.735735
111,63,654,-1305.888161,819.452167
112,58,649,-2159.940140,903.138211
113,52,648,-17663.184093,2644.567661
114,47,643,4146.917050,206.185074
115,41,641,1702.244162,468.830633
116,36,637,1245.549288,517.623149
117,31,634,1052.053861,537.108322
118,26,630,976.027067,544.448988
119,21,627,952.988304,546.534872
120,16,625,949.997312,546.793181
121,10,620,949.976353,546.794984
122,5,618,983.071644,544.301238
123,2,616,2600.900812,426.272832
124,,,,
125,,,,
126,,,,
127,,,,
128,,,,
129,,,,
130,,,,
131,,,,
132,,,,
133,,,,
134,,,,
135,,,,
136,,,,
137,,,,
138,,,,
139,,,,
140,,,,
141,,,,
142,,,,
143,,,,
144,,,,
145,,,,
146,,,,
147,,,,
148,,,,
149,,,,
150,,,,
151,,,,
152,,,,
153,,,,
154,,,,
155,,,,
156,,,,
157,,,,
158,,,,
159,,,,
160,,,,
161,,,,
162,,,,
163,,,,
164,,,,
165,,,,
166,,,,
167,,,,
168,,,,
169,,,,
170,,,,
171,,,,
172,,,,
173,,,,
174,,,,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,,
182,,,,
183,,,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,,
196,,,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,,
203,,,,
204,,,,
205,,,,
206,,,,
207,,,,
208,,,,
209,,,,
210,,,,
211,,,,
212,,,,
213,,,,
214,,,,
215,,,,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,,,,
265,,,,
266,,,,
267,,,,
268,,,,
269,,,,
270,,,,
271,,,,
272,,,,
