frame,x,y,undistort_x,undistort_y
87,1589,379,1707.514106,347.880818
88,1598,384,1721.452195,352.986899
89,1608,388,1737.348542,356.785732
90,1618,394,1753.299087,363.053708
91,1628,400,1769.540630,369.356093
92,1636,406,1782.631384,375.906562
93,1646,412,1799.458775,382.280712
94,1656,420,1816.446133,391.185624
95,1665,427,1832.105491,399.003336
96,1673,435,1846.155271,408.226627
97,1682,442,1862.543684,416.153873
98,1690,450,1877.321280,425.498514
99,1698,458,1892.506255,434.911004
100,1705,467,1905.996868,445.757624
101,1713,477,1921.943815,457.887608
102,1721,487,1938.505268,470.131873
103,1728,496,1953.564048,481.273525
104,1734,506,1966.847058,493.884241
105,1741,516,1983.153425,506.572737
106,1747,526,1997.788174,519.456603
107,1754,536,2015.923748,532.483187
108,1759,547,2029.643339,547.068370
109,1764,558,2044.277365,561.857753
110,1770,570,2063.247630,578.298006
111,1776,582,2084.154100,595.133118
112,1774,586,2077.631346,600.445653
113,1770,578,2063.739087,589.177548
114,1766,574,2050.945848,583.499353
115,1760,570,2032.992968,577.820226
116,1756,566,2021.601449,572.328175
117,1752,562,2010.658936,566.903482
118,1746,560,1995.042769,564.131060
119,1741,556,1982.528993,558.810411
120,1736,554,1970.475594,556.149087
121,1730,550,1956.491946,550.930431
122,1725,549,1945.211049,549.626334
123,1718,548,1929.891544,548.332275
124,1713,546,1919.249081,545.784942
125,1707,544,1906.774873,543.262257
126,1700,544,1892.578377,543.282195
127,1694,543,1880.690746,542.047611
128,1688,542,1869.035088,540.823661
129,1680,544,1853.807459,543.334413
130,1674,544,1842.614062,543.348950
131,1667,544,1829.774457,543.365362
132,1659,545,1815.364403,544.604007
133,1652,547,1802.969882,547.043951
134,1644,549,1789.033507,549.460654
135,1637,551,1777.026091,551.856907
136,1628,554,1761.828811,555.421988
137,1621,557,1750.188673,558.964572
138,1612,560,1735.430024,562.461840
139,1604,564,1722.514978,567.117549
140,1596,567,1709.760751,570.557820
141,1588,570,1697.168772,573.970325
142,1581,574,1686.300802,578.539617
143,,,,
144,,,,
145,,,,
146,1596,600,1710.535571,609.432652
147,1602,608,1720.425839,619.116297
148,1606,614,1727.129890,626.408634
149,1612,622,1737.272654,636.230512
150,1620,630,1750.888821,646.253739
151,1626,639,1761.462735,657.475842
152,1632,646,1772.086634,666.376186
153,1638,654,1782.967459,676.587830
154,1644,664,1794.231894,689.370357
155,1650,674,1805.757014,702.302961
156,1656,683,1817.454564,714.147063
157,1661,693,1827.726845,727.282846
158,1666,704,1838.412408,741.853045
159,1671,712,1848.978771,752.778882
160,1675,722,1858.219111,766.275008
161,1680,735,1870.285368,784.056134
162,1683,745,1878.232717,797.788948
163,1687,757,1888.993277,814.609277
164,1691,768,1900.038910,830.399913
165,1694,779,1909.457456,846.241967
166,1697,791,1919.708910,863.803444
167,1699,802,1927.952291,880.006867
168,1702,814,1939.557955,898.406700
169,1704,825,1949.137154,915.444761
170,1706,836,1959.511512,932.975597
171,1708,850,1972.593082,955.834316
172,1709,861,1982.396370,974.173562
173,1710,872,1993.341726,993.236987
174,1711,885,2007.513496,1016.771310
175,1712,897,2023.103913,1039.972966
176,1712,908,2036.124930,1061.635764
177,1713,919,2056.154995,1086.389858
178,1713,932,2079.258119,1116.899533
179,1713,944,2106.560637,1148.872195
180,1711,956,2127.039297,1179.702995
181,1711,968,2172.054027,1223.177202
182,1719,963,2234.431316,1241.954342
183,1732,954,2378.615693,1290.693122
184,1742,948,2591.511715,1378.320857
185,1751,941,2924.412229,1518.460490
186,1762,933,4294.669414,2137.543923
187,1772,927,-9168.238543,-4133.055337
188,1782,920,-96.285597,77.502903
189,1792,914,689.306444,433.122813
190,1802,908,899.931575,525.583464
191,1812,902,947.031541,545.585573
192,1822,895,949.967730,546.795450
193,1832,890,943.250668,544.181801
194,1840,884,3363.443258,1461.183550
195,1848,880,1989.697158,932.575100
196,1854,876,1914.022475,897.857263
197,1860,870,1887.773002,879.863782
198,1863,867,1881.485857,873.483073
199,1866,863,1879.057940,867.507461
200,1870,860,1876.647197,862.262890
201,1873,857,1877.122081,858.385312
202,1876,854,1878.480997,854.823053
203,1879,851,1880.441660,851.472061
204,1882,849,1882.728717,849.236281
205,1885,847,1885.345550,847.110943
206,1887,845,1887.217178,845.069115
207,1890,844,1890.079657,844.025185
208,1892,842,1892.045325,842.014204
209,1894,842,1894.018424,842.005761
210,1896,842,1896.006720,842.002097
211,1898,841,1898.002585,841.000802
212,1899,841,1899.001390,841.000431
213,1900,842,1900.000574,842.000178
214,1901,843,1901.000215,843.000067
215,1902,843,1902.000094,843.000029
216,1904,845,1904.000007,845.000002
217,1904,847,1904.000003,847.000001
218,1904,848,1904.000002,848.000001
219,1904,851,1904.000001,851.000000
220,1905,854,1905.000000,854.000000
221,1904,856,1904.000000,856.000000
222,1905,860,1905.000000,860.000000
223,1904,863,1904.000000,863.000000
224,1904,868,1904.000000,868.000000
225,1903,872,1903.000000,872.000000
226,1902,876,1902.000000,876.000000
227,1899,882,1899.000000,882.000000
228,1898,888,1898.000000,888.000000
229,1897,894,1897.000000,894.000000
230,1895,900,1895.000000,900.000000
231,1893,906,1893.000000,906.000000
232,1890,912,1890.000000,912.000000
233,1888,919,1888.000000,919.000000
234,1886,927,1886.000000,927.000000
235,1882,934,1882.000000,934.000000
236,1878,942,1878.000000,942.000000
237,1876,950,1876.000000,950.000000
238,1872,957,1872.000000,957.000000
239,1868,966,1868.000000,966.000000
240,1864,974,1864.000000,974.000000
241,1860,984,1860.000000,984.000000
242,1856,992,1856.000000,992.000000
243,1850,1001,1850.000000,1001.000000
244,1845,1010,1845.000000,1010.000000
245,1840,1020,1840.000000,1020.000000
246,1835,1030,1835.000000,1030.000000
247,1829,1039,1829.000000,1039.000000
248,1823,1049,1823.000000,1049.000000
249,1818,1058,1818.000000,1058.000000
250,1812,1067,1812.000000,1067.000000
251,1807,1078,1807.000000,1078.000000
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,,,,
265,,,,
266,,,,
267,,,,
268,,,,
269,,,,
270,,,,
271,,,,
