frame,x,y,undistort_x,undistort_y
85,1754,388,2040.092375,331.496993
86,1762,394,2063.894157,337.194216
87,1771,399,2094.421515,340.780231
88,1779,405,2124.586687,345.891680
89,1788,411,2164.847489,349.935209
90,1796,417,2208.049046,353.784693
91,1802,424,2245.325318,360.107542
92,1810,430,2312.488077,361.760192
93,1817,437,2391.514148,364.247034
94,1825,445,2529.948938,362.990738
95,1831,452,2699.675585,358.533863
96,1838,458,3107.653253,331.045487
97,1844,466,4026.341152,268.777035
98,1850,474,11575.358028,-312.598267
99,1856,482,-1977.620340,756.164552
100,1862,490,189.118191,594.176585
101,1867,498,648.405308,562.841899
102,1872,506,843.253524,551.517248
103,1877,516,922.273217,547.715637
104,1882,524,946.725554,546.874929
105,1886,532,949.834646,546.797732
106,1890,542,949.968161,546.795622
107,1895,552,949.050535,546.790568
108,1899,561,746.190475,543.745634
109,1902,569,2782.866552,589.544580
110,1906,578,2102.020115,584.397994
111,1908,587,2031.344012,592.176205
112,,,,
113,,,,
114,,,,
115,,,,
116,,,,
117,,,,
118,,,,
119,,,,
120,,,,
121,,,,
122,,,,
123,,,,
124,,,,
125,,,,
126,,,,
127,,,,
128,,,,
129,,,,
130,,,,
131,,,,
132,,,,
133,,,,
134,,,,
135,,,,
136,,,,
137,,,,
138,,,,
139,,,,
140,,,,
141,,,,
142,,,,
143,,,,
144,,,,
145,,,,
146,,,,
147,,,,
148,,,,
149,,,,
150,,,,
151,,,,
152,,,,
153,,,,
154,,,,
155,,,,
156,,,,
157,,,,
158,,,,
159,,,,
160,,,,
161,,,,
162,,,,
163,,,,
164,,,,
165,,,,
166,,,,
167,,,,
168,,,,
169,,,,
170,,,,
171,,,,
172,,,,
173,,,,
174,,,,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,,
182,,,,
183,,,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,,
196,,,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,,
203,,,,
204,,,,
205,,,,
206,,,,
207,,,,
208,,,,
209,,,,
210,,,,
211,,,,
212,,,,
213,,,,
214,,,,
215,,,,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,,,,
265,,,,
266,,,,
267,,,,
268,,,,
269,,,,
270,,,,
271,,,,
272,,,,
273,,,,
