frame,x,y,undistort_x,undistort_y
88,195,462,-6.364387,439.383393
89,189,468,-18.374385,446.527099
90,186,471,-24.497209,450.115927
91,183,477,-30.456655,457.575022
92,180,483,-36.525457,465.059809
93,177,486,-42.926100,468.702335
94,171,492,-56.036608,476.029370
95,171,498,-55.638126,483.803081
96,168,501,-62.373521,487.508276
97,165,507,-69.063720,495.133644
98,162,513,-75.912976,502.796013
99,159,519,-82.933627,510.498146
100,159,525,-82.718504,518.339296
101,156,529,-90.021010,523.485803
102,156,535,-89.888200,531.346951
103,153,540,-97.388785,537.864974
104,153,546,-97.353432,545.750070
105,153,555,-97.405191,557.577793
106,150,558,-105.196955,561.574296
107,150,564,-105.334888,569.491316
108,150,567,-105.425803,573.451156
109,150,573,-105.651726,581.374326
110,150,579,-105.936770,589.303266
111,150,585,-106.281424,597.239328
112,150,591,-106.686285,605.183887
113,150,597,-107.152062,613.138342
114,150,603,-107.679581,621.104121
115,150,609,-108.269787,629.082689
116,152,615,-103.637752,636.850012
117,152,621,-104.336615,644.837166
118,153,627,-102.468903,652.709590
119,154,633,-100.665405,660.580592
120,155,639,-98.925014,668.451491
121,156,645,-97.246745,676.323598
122,158,651,-93.054105,684.032814
123,159,657,-91.503948,691.902330
124,162,663,-84.943528,699.417612
125,162,669,-86.040715,707.468130
126,164,674,-81.959391,713.807098
127,166,681,-78.347255,722.828831
128,162,681,-88.441148,723.654387
129,153,675,-110.969334,717.463458
130,145,672,-133.031423,715.244880
131,137,668,-156.687080,711.785429
132,128,662,-185.692892,705.966173
133,123,657,-202.888197,700.428886
134,114,651,-238.766025,694.972685
135,105,648,-283.405922,694.520546
136,99,645,-319.066837,693.246216
137,93,639,-360.045662,687.744861
138,84,636,-448.438062,690.847058
139,78,633,-533.226523,693.426980
140,72,630,-659.167599,699.292200
141,66,627,-869.993148,711.924720
142,57,624,-1770.420066,781.995364
143,53,621,-3260.414586,895.112148
144,48,618,49473.823435,-3283.839529
145,40,615,1946.727831,472.086004
146,35,612,1323.305727,520.190058
147,30,609,1081.632109,537.893059
148,24,606,974.705124,545.213994
149,9,603,949.973088,546.795327
150,14,603,949.982192,546.794779
151,9,601,949.971546,546.795427
152,4,599,974.635979,545.434299
153,1,597,2050.082440,488.594983
154,18,600,951.484743,546.709043
155,,,,
156,,,,
157,,,,
158,,,,
159,,,,
160,,,,
161,,,,
162,,,,
163,,,,
164,,,,
165,,,,
166,,,,
167,,,,
168,,,,
169,,,,
170,,,,
171,,,,
172,,,,
173,,,,
174,,,,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,,
182,,,,
183,,,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,,
196,,,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,,
203,,,,
204,,,,
205,,,,
206,,,,
207,,,,
208,,,,
209,,,,
210,,,,
211,,,,
212,,,,
213,,,,
214,,,,
215,,,,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,,,,
265,,,,
266,,,,
267,,,,
268,,,,
269,,,,
270,,,,
271,,,,
272,,,,
273,,,,
