frame,x,y,undistort_x,undistort_y
84,1597,714,1720.314555,745.866644
85,1594,723,1716.485282,756.511453
86,1590,730,1710.869406,764.597973
87,1589,736,1709.991522,771.823138
88,1585,739,1703.958288,775.004972
89,1585,734,1703.348040,768.888442
90,1585,724,1702.179693,756.698762
91,1586,717,1702.992522,748.307614
92,1589,710,1707.024227,740.142584
93,1588,706,1705.015429,735.198180
94,1588,697,1704.124092,724.337738
95,1587,692,1702.065311,718.227868
96,1587,685,1701.434946,709.826719
97,1588,677,1702.337443,700.333061
98,1588,671,1701.853049,693.163545
99,1587,665,1699.811768,685.932776
100,1587,661,1699.518467,681.171836
101,1587,654,1699.030119,672.853248
102,1587,649,1698.700650,666.921075
103,1585,644,1695.241779,660.874719
104,1585,642,1695.121594,658.509500
105,1586,638,1696.459376,653.839425
106,1587,633,1697.754051,647.987452
107,1587,632,1697.700314,646.806405
108,,,,
109,,,,
110,,,,
111,,,,
112,,,,
113,,,,
114,,,,
115,,,,
116,,,,
117,,,,
118,,,,
119,,,,
120,,,,
121,,,,
122,,,,
123,,,,
124,,,,
125,,,,
126,,,,
127,,,,
128,,,,
129,,,,
130,,,,
131,,,,
132,,,,
133,,,,
134,,,,
135,,,,
136,,,,
137,,,,
138,,,,
139,,,,
140,,,,
141,1476,669,1537.522892,683.292608
142,,,,
143,1501,637,1570.443656,648.367985
144,1500,640,1569.180214,651.722774
145,1496,642,1563.686223,653.801555
146,1493,649,1559.851679,661.582198
147,1488,651,1553.025135,663.593871
148,1486,660,1550.737237,673.671835
149,1482,663,1545.397149,676.846965
150,1478,667,1540.140483,681.146037
151,1474,676,1535.209219,691.091638
152,1471,682,1531.498085,697.698860
153,1468,686,1527.682653,702.037792
154,1464,695,1522.868454,711.972806
155,1461,701,1519.237864,718.573335
156,1456,707,1512.948036,725.029152
157,1453,717,1509.672315,736.175478
158,1447,722,1502.053837,741.406550
159,1445,730,1500.026078,750.364384
160,1440,739,1494.134450,760.233066
161,1437,738,1490.088896,758.842230
162,1437,732,1489.603245,752.003520
163,1439,725,1491.691620,744.200953
164,1438,717,1489.774765,735.056797
165,1438,710,1489.274187,727.146774
166,1438,706,1488.997928,722.636401
167,1435,698,1484.536949,713.442705
168,1436,691,1485.406170,705.658682
169,1436,685,1485.046696,698.946552
170,1436,681,1484.815758,694.479134
171,1435,676,1483.231952,688.848186
172,1436,670,1484.216478,682.222412
173,1435,665,1482.658042,676.614473
174,1434,662,1481.209034,673.236218
175,1432,656,1478.329123,666.495869
176,1432,653,1478.194324,663.177833
177,1431,646,1476.599254,655.404046
178,1428,642,1472.561271,650.874781
179,1429,641,1473.812941,649.812724
180,1428,637,1472.370434,645.372680
181,1427,632,1470.901627,639.841428
182,1426,632,1469.614613,639.806528
183,1426,626,1469.412939,633.223245
184,,,,
185,,,,
186,,,,
187,,,,
188,,,,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,,
196,,,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,,
203,,,,
204,,,,
205,,,,
206,,,,
207,,,,
208,,,,
209,,,,
210,,,,
211,,,,
212,,,,
213,,,,
214,,,,
215,,,,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,,,,
225,1317,725,1340.261780,736.294254
226,1314,732,1337.123777,743.764423
227,1314,727,1336.852325,738.312442
228,1313,720,1335.316227,730.647188
229,1314,714,1336.183007,724.188933
230,1313,710,1334.820080,719.809422
231,,,,
232,,,,
233,,,,
234,1310,686,1330.268001,693.836514
235,1308,685,1327.908569,692.684935
236,1308,677,1327.599732,684.127777
237,1305,674,1324.021127,680.815081
238,1306,667,1324.929241,673.390939
239,1305,663,1323.640918,669.101301
240,1303,659,1321.207618,664.786941
241,1303,657,1321.145010,662.664247
242,1301,654,1318.754162,659.422083
243,1300,651,1317.517694,656.215013
244,1298,647,1315.111629,651.926734
245,1297,644,1313.885311,648.729613
246,1296,642,1312.688894,646.591646
247,1294,639,1310.328042,643.376098
248,1292,637,1307.998423,641.219279
249,1292,636,1307.974201,640.166187
250,1290,634,1305.650525,638.013725
251,1287,633,1302.219866,636.892864
252,1286,631,1301.040733,634.768975
253,1284,630,1298.753404,633.674943
254,1281,629,1295.340384,632.561115
255,1281,629,1295.340384,632.561115
256,1278,629,1291.956491,632.497480
257,1276,629,1289.704652,632.455437
258,1273,629,1286.332965,632.392941
259,1272,631,1285.252470,634.465235
260,1271,631,1284.130826,634.444123
261,1268,632,1280.791618,635.427021
262,1267,633,1279.694198,636.451689
263,1263,635,1275.269832,638.457325
264,1261,637,1273.083826,640.504509
265,1260,638,1271.992094,641.527804
266,1256,642,1267.633517,645.619106
267,1255,644,1266.568777,647.686618
268,1252,647,1263.311338,650.752736
269,1252,650,1263.382651,653.889456
270,1249,653,1260.133677,656.954245
271,,,,
