frame,x,y,undistort_x,undistort_y
85,1600,330,1731.628997,286.099704
86,1606,330,1741.575948,285.196882
87,1612,332,1751.325350,286.796018
88,1618,334,1761.181342,288.390852
89,1622,334,1768.024403,287.762081
90,1628,338,1777.753652,291.884309
91,1634,338,1788.245039,290.917851
92,1638,342,1794.661193,295.369125
93,1644,344,1805.046432,296.942344
94,1648,346,1811.937754,298.841717
95,1652,350,1818.559276,303.309616
96,1658,352,1829.283619,304.875991
97,1662,356,1836.071294,309.355961
98,1666,360,1842.931494,313.842795
99,1672,364,1853.703173,317.998504
100,1674,368,1856.882994,322.838065
101,1680,372,1867.900843,327.009846
102,1682,376,1871.168261,331.863790
103,1686,382,1878.115315,338.985879
104,1690,384,1885.823261,340.921895
105,1694,390,1892.971219,348.069246
106,1698,394,1900.559852,352.624410
107,1700,400,1903.749827,360.122250
108,1704,406,1911.199239,367.310990
109,1706,410,1914.818554,372.216586
110,1710,416,1922.472877,379.435055
111,1712,422,1925.910853,386.968474
112,1716,428,1933.796881,394.224229
113,1718,436,1937.110407,404.391318
114,1720,440,1941.031162,409.345215
115,1722,446,1944.746119,416.918513
116,1724,452,1948.529312,424.501912
117,1726,458,1952.383243,432.096629
118,1728,466,1956.097992,442.312899
119,1730,474,1959.919800,452.542985
120,1732,480,1964.028843,460.181739
121,1734,486,1968.221631,467.837919
122,1734,494,1967.604708,478.269381
123,1736,500,1971.940075,485.953543
124,1738,508,1976.257187,496.270352
125,1738,514,1975.955853,504.096961
126,1740,524,1980.401623,517.063438
127,1740,530,1980.232039,524.892805
128,1740,538,1980.086098,535.327062
129,1742,546,1984.921836,545.755977
130,1742,552,1984.941127,553.596347
131,1742,558,1985.012958,561.437752
132,,,,
133,,,,
134,,,,
135,,,,
136,,,,
137,,,,
138,,,,
139,,,,
140,,,,
141,,,,
142,,,,
143,,,,
144,,,,
145,,,,
146,,,,
147,,,,
148,,,,
149,,,,
150,,,,
151,,,,
152,,,,
153,,,,
154,,,,
155,,,,
156,,,,
157,,,,
158,,,,
159,,,,
160,,,,
161,,,,
162,,,,
163,,,,
164,,,,
165,,,,
166,,,,
167,,,,
168,,,,
169,,,,
170,,,,
171,,,,
172,,,,
173,,,,
174,,,,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,,
182,,,,
183,,,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,,
196,,,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,,
203,,,,
204,,,,
205,,,,
206,,,,
207,,,,
208,,,,
209,,,,
210,,,,
211,,,,
212,,,,
213,,,,
214,,,,
215,,,,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
